,index,Topic,Sentiment,TweetId,TweetDate,TweetText,Sentiment
1075,1850,google,2,126533680301752320,Wed Oct 19 05:42:34 +0000 2011,AsiaClassifiedToday: Point Park summit reflects Asian culture - The Globe: Point Park summit ... http://t.co/fBdw211P #asia #google #ads,2
1076,1433,microsoft,0,126790861831938048,Wed Oct 19 22:44:31 +0000 2011,#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT,0
1077,327,apple,3,125824709421039616,Mon Oct 17 06:45:23 +0000 2011,@apple and @nintendo need to partner up for the app store,3
1078,442,apple,3,125416866243018753,Sun Oct 16 03:44:45 +0000 2011,Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple,3
1079,1320,google,0,126492244151771137,Wed Oct 19 02:57:55 +0000 2011,"Also, the #Google problem. @chucktodd: Problem for Santorum's electability argument: the double-digit loss in 2006",0
1080,2119,google,2,126495253321613312,Wed Oct 19 03:09:53 +0000 2011,no dijeron si #ICS estara para el galaxy s1 T_T RT @AndrotekRD: #Pregunta...Pro y Contra del evento de #Google?,2
1081,832,apple,0,126258214412091392,Tue Oct 18 11:27:58 +0000 2011,Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight,0
1082,1580,twitter,1,126877362632667136,Thu Oct 20 04:28:15 +0000 2011,When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3,1
1083,1541,microsoft,0,126570180070481920,Wed Oct 19 08:07:37 +0000 2011,♻ @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft,0
1084,86,apple,3,126283441657495552,Tue Oct 18 13:08:13 +0000 2011,@AsimRang @apple @umber well so far ive seen it for apps,3
1085,2238,google,2,126489540906070018,Wed Oct 19 02:47:11 +0000 2011,Panoramas sur ICS ! #google #nexusprime,2
1086,777,apple,0,126400637930979329,Tue Oct 18 20:53:55 +0000 2011,Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple,0
1087,1241,google,1,126489924596793345,Wed Oct 19 02:48:42 +0000 2011,"Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8",1
1088,54,apple,3,126324621279641601,Tue Oct 18 15:51:51 +0000 2011,.RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5,3
1089,1559,microsoft,0,126488915996721153,Wed Oct 19 02:44:42 +0000 2011,Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft,0
1090,1394,microsoft,1,126670032951443456,Wed Oct 19 14:44:23 +0000 2011,"Maybe #apple could use some of it's billions to do some good in the world?...oh wait, that's what #microsoft does.",1
1091,1303,google,0,126501869920075776,Wed Oct 19 03:36:10 +0000 2011,@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache,0
1092,113,apple,3,126163403063570432,Tue Oct 18 05:11:13 +0000 2011,"How I manage my businesses/life: @pivotaltracker, @37signals, @twitter, @googleapps, @apple, @dropbox, @wordpress, @dreamhost THX",3
1093,987,apple,0,125642742977138689,Sun Oct 16 18:42:18 +0000 2011,"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing",0
1094,1567,twitter,1,126883211006590976,Thu Oct 20 04:51:29 +0000 2011,#twitter keeps me company when i can't sleep! (:,1
1095,1301,google,0,126502732369629184,Wed Oct 19 03:39:36 +0000 2011,"#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android",0
1096,1009,apple,0,125471372485992448,Sun Oct 16 07:21:21 +0000 2011,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats",0
1097,589,google,3,126528288729473024,Wed Oct 19 05:21:09 +0000 2011,Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/iUi7JtCM,3
1098,1826,apple,2,125209676416679936,Sat Oct 15 14:01:27 +0000 2011,Sabias que.... RT @MkDirecto Los usuarios del #iPad desayunan y cenan con la #tableta de @Apple: http://t.co/eYXCQQmK,2
1099,2007,google,2,126513706912841729,Wed Oct 19 04:23:12 +0000 2011,RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google,2
1100,2110,google,2,126496202693939200,Wed Oct 19 03:13:39 +0000 2011,Virage Success Story - Harvard Business School pdf ebook:  http://t.co/dNpFlXxB #google,2
1101,285,apple,3,125927399010467840,Mon Oct 17 13:33:26 +0000 2011,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...,3
1102,428,apple,3,125493419522002944,Sun Oct 16 08:48:57 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps",3
1103,1987,google,2,126516048626335744,Wed Oct 19 04:32:31 +0000 2011,Wordt er al een beetje gebruik gemaakt van #google+ #durtevragen,2
1104,669,apple,1,126026756623831041,Mon Oct 17 20:08:14 +0000 2011,@Apple Safari Reader owns the worldwide web,1
1105,31,apple,3,126368127524159488,Tue Oct 18 18:44:44 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps",3
1106,722,apple,1,125623745284018176,Sun Oct 16 17:26:49 +0000 2011,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.",1
1107,951,apple,0,125819194049699840,Mon Oct 17 06:23:28 +0000 2011,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!,0
1108,1461,microsoft,0,126744130784198656,Wed Oct 19 19:38:50 +0000 2011,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/2iJK0VB3,0
1109,214,apple,3,125994997609803776,Mon Oct 17 18:02:02 +0000 2011,"RT @robertoafelipe: @apple predicts #Siri in 1987 in video, the video is staged for September 2011 http://t.co/tFNRP3MD",3
1110,1720,apple,2,126303928039116800,Tue Oct 18 14:29:37 +0000 2011,cc @apple http://t.co/8TnodVS8,2
1111,326,apple,3,125826820057731074,Mon Oct 17 06:53:46 +0000 2011,Cat accusing tiger for roaring  #Samsung on @Apple,3
1112,560,google,3,126531297249202176,Wed Oct 19 05:33:06 +0000 2011,"The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874",3
1113,1086,google,1,126533349727666176,Wed Oct 19 05:41:16 +0000 2011,#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google,1
1114,1521,microsoft,0,126618374972248064,Wed Oct 19 11:19:07 +0000 2011,How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy,0
1115,341,apple,3,125792107930714113,Mon Oct 17 04:35:50 +0000 2011,@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying,3
1116,147,apple,3,126094029015355392,Tue Oct 18 00:35:33 +0000 2011,POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...,3
1117,1530,microsoft,0,126583473929588736,Wed Oct 19 09:00:26 +0000 2011,sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,0
1118,1107,google,1,126523731710443521,Wed Oct 19 05:03:02 +0000 2011,RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...,1
1119,2099,google,2,126497725633150977,Wed Oct 19 03:19:42 +0000 2011,#NuevaEscuela #InternetHighSchoolOfEducation#001InThisWorld con el Director #Google y los mejores profesores #SanWikipedia y #Yahoo!Answers,2
1120,966,apple,0,125710089716899840,Sun Oct 16 23:09:55 +0000 2011,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?,0
1121,2040,google,2,126505668181098496,Wed Oct 19 03:51:16 +0000 2011,Ça fait des gato : Android Ice Cream Sandwich enfin dévoilé ! http://t.co/ernNQ40w #Android #Galaxy_Nexus #Google,2
1122,155,apple,3,126079649959772160,Mon Oct 17 23:38:25 +0000 2011,U know the @apple company are giving out 500 iPads because Steve jobs past away,3
1123,1374,microsoft,1,126730153454870529,Wed Oct 19 18:43:17 +0000 2011,"#Microsoft Bing is The New King of Search, Tipped #Google Search http://t.co/61OgLIKA",1
1124,1601,twitter,1,126868475892338688,Thu Oct 20 03:52:56 +0000 2011,Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter,1
1125,1933,google,2,126523916817674240,Wed Oct 19 05:03:47 +0000 2011,yeah! #fringe  RT @TrendingTopicMN #csportsmn #android #ios #pulse #google #galaxy #fringe #ajildavna #nexus #ics,2
1126,2112,google,2,126496200668098561,Wed Oct 19 03:13:39 +0000 2011,Putting Leadership Back into Strategy pdf ebook:  http://t.co/Rcu7X2lh #google,2
1127,1797,apple,2,125534067495141376,Sun Oct 16 11:30:28 +0000 2011,#Deal & #Schnäppchen Update: [iPad] iPad 1. Generation generalüberholt ab 389 € @Apple - http://t.co/xDtdZurD,2
1128,1537,microsoft,0,126572762411171840,Wed Oct 19 08:17:52 +0000 2011,"♻ @waynp:  Not the MS hate bit tho. &lt; Waddya mean? #microsoft sucks bonobo monkeys' asses... #Linux roolz. For the extremists, there's #BSD",0
1129,2158,google,2,126493144824020993,Wed Oct 19 03:01:30 +0000 2011,"La presentazione di Ice Cream Sandwich è appena finita, la scimmia ha già cominciato a urlare, lo voglio! :D #Google #ICS #GalaxyNexus",2
1130,1347,microsoft,1,126767508253454336,Wed Oct 19 21:11:43 +0000 2011,"In terms of unified communications giants, really surprised to see how underrated #Microsoft is",1
1131,2151,google,2,126493537540907008,Wed Oct 19 03:03:04 +0000 2011,#Google Newest Texas Holdem Zynga Poker Hack Cheat Update 18 October 2011.flv: Download Hyperlink: ur... http://t.co/oEXPDnoT #wikileaks,2
1132,1483,microsoft,0,126700315507572736,Wed Oct 19 16:44:43 +0000 2011,"#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly",0
1133,1653,twitter,0,126872316142559232,Thu Oct 20 04:08:12 +0000 2011,#twitter show my fuckin retweets bitch,0
1134,2058,google,2,126503460836343810,Wed Oct 19 03:42:30 +0000 2011,#Google presenta #Android Beam una nueva forma de compartir por NFC http://t.co/lofb8HCJ,2
1135,938,apple,0,125937228328341504,Mon Oct 17 14:12:29 +0000 2011,"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks",0
1136,2060,google,2,126502927337660416,Wed Oct 19 03:40:22 +0000 2011,Le Galaxy Nexus officialisé #Samsung #Google #GalaxyNexus #Icecream - http://t.co/YT2RWbgn via @Julbut @TweeqFr @Thibaudd,2
1137,346,apple,3,125725274317914112,Mon Oct 17 00:10:15 +0000 2011,@boothelk did you know the first @apple home computer to use a mouse was called 'the lisa' ??,3
1138,1780,apple,2,125707107495452673,Sun Oct 16 22:58:04 +0000 2011,RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/Dp4XiDs2,2
1139,2269,google,2,126488061369532417,Wed Oct 19 02:41:18 +0000 2011,Très plaisante cette mise à jour d'Android ! En espérant que cela stimulera Apple à nous pondre du nouveau. #Google #icecreamsandwich,2
1140,385,apple,3,125633468708302848,Sun Oct 16 18:05:27 +0000 2011,I want Siri on my iPhone4 ! @apple,3
1141,1309,google,0,126496987192373248,Wed Oct 19 03:16:46 +0000 2011,"BOO to no GoogleMusic news, US carrier news, or price points. #google #ICS #android",0
1142,1882,google,2,126530242612432898,Wed Oct 19 05:28:55 +0000 2011,"Irgendwie dann doch enttäuschend, das neue #Google #Galaxy #Nexus",2
1143,243,apple,3,125963773176582144,Mon Oct 17 15:57:58 +0000 2011,gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance,3
1144,1694,apple,2,126399172495679488,Tue Oct 18 20:48:05 +0000 2011,"ipad: ""mi aparato favorito de la vida"" frase celebre de Azay Carrasco @apple #ipad",2
1145,936,apple,0,125945821240885248,Mon Oct 17 14:46:38 +0000 2011,@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO,0
1146,2001,google,2,126514888951595008,Wed Oct 19 04:27:54 +0000 2011,"Уже 14 версия плагина #Android для #Eclipse вышла, а подгружать апдейты для sdk в фоне они так и не научились. #Google вперде!!!",2
1147,312,apple,3,125892140940267522,Mon Oct 17 11:13:20 +0000 2011,Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history,3
1148,2237,google,2,126489542436995072,Wed Oct 19 02:47:11 +0000 2011,RT @twandroid: Possibilité de taguer les personnes #google #nexusprime,2
1149,968,apple,0,125706246056706049,Sun Oct 16 22:54:39 +0000 2011,Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple,0
1150,660,apple,1,126063569660936193,Mon Oct 17 22:34:31 +0000 2011,The nice @apple tech support guy fixed my iTouch =D,1
1151,1913,google,2,126526602686369792,Wed Oct 19 05:14:27 +0000 2011,Видеообзор Galaxy Nexus. http://t.co/VnnKrFs2  #События #Android #GalaxyNexus #Google #Samsung,2
1152,370,apple,3,125664891691474944,Sun Oct 16 20:10:19 +0000 2011,"Waiting at end of 20 person line after checking in on time for my ""genius bar"" appt. @apple store...I do not find this system ""genius"" #FAIL",3
1153,566,google,3,126530551384506368,Wed Oct 19 05:30:08 +0000 2011,G#Music Unites #Google Music with #Apple iOS [#Apps] http://t.co/S8V8vfmh,3
1154,2101,google,2,126497409340686336,Wed Oct 19 03:18:27 +0000 2011,"Samsung Galaxy Nexus - el nuevo smartphone oficial Google con Android 4.0 ""Ice-Cream Sandwich"" http://t.co/JXyHhfNV #Google #Android",2
1155,824,apple,0,126299379832336384,Tue Oct 18 14:11:33 +0000 2011,"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2",0
1156,982,apple,0,125654540455378945,Sun Oct 16 19:29:11 +0000 2011,"Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk",0
1157,1220,google,1,126492495394775043,Wed Oct 19 02:58:55 +0000 2011,I cannot wait for a new #ICS phone!!! #Google #android,1
1158,813,apple,0,126327808803880960,Tue Oct 18 16:04:31 +0000 2011,"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now",0
1159,778,apple,0,126394680903614465,Tue Oct 18 20:30:14 +0000 2011,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",0
1160,1052,apple,0,125305396842856448,Sat Oct 15 20:21:49 +0000 2011,has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!,0
1161,1506,microsoft,0,126647264943943682,Wed Oct 19 13:13:55 +0000 2011,"It baffles me that Steve Ballmer can be a CEO of a company, let alone a giant like #Microsoft - The guys a moron.",0
1162,1013,apple,0,125441478951575552,Sun Oct 16 05:22:33 +0000 2011,"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.",0
1163,2064,google,2,126501952317165568,Wed Oct 19 03:36:30 +0000 2011,продвижение статьями http://t.co/zZ8PjWwX Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #bookmarks #google,2
1164,1754,apple,2,125982640263274496,Mon Oct 17 17:12:56 +0000 2011,"#MobileMe, #iCloud, #AppleID... cómo sobrevivir a la transición de las cuentas de @Apple http://t.co/3lMPiCjK",2
1165,1451,microsoft,0,126753683630333952,Wed Oct 19 20:16:47 +0000 2011,"With #Windows 8, #Microsoft can't forget past antitrust issues http://t.co/z4jWLQVu",0
1166,126,apple,3,126125799744094208,Tue Oct 18 02:41:48 +0000 2011,"Goodbye @Evernote, Welcome #NotesintheCloud thx @Apple",3
1167,887,apple,0,126036793970786304,Mon Oct 17 20:48:07 +0000 2011,could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous,0
1168,2087,google,2,126499194247725056,Wed Oct 19 03:25:32 +0000 2011,"ICS plutôt bien dans l'ensemble, perso j'aime beaucoup l'interface des contact // epic fail reconnaissance faciale ! #google #android",2
1169,1007,apple,0,125510333078048768,Sun Oct 16 09:56:09 +0000 2011,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?",0
